customer_id,predicted_churn_probability,risk_bucket,age,customer_tenure_months,current_premium,num_policies,recommended_action
1124,0.2218,4_Bajo,34,143,291.8,1,Cross-sell prioritario (mono-póliza estable)
1126,0.2525,4_Bajo,75,108,1015.38,1,Cross-sell prioritario (mono-póliza estable)
1131,0.2363,4_Bajo,45,24,281.8,1,Cross-sell prioritario (mono-póliza estable)
1134,0.2387,4_Bajo,69,155,207.89,1,Cross-sell prioritario (mono-póliza estable)
1139,0.3228,4_Bajo,68,129,800.28,1,Cross-sell prioritario (mono-póliza estable)
1146,0.2055,4_Bajo,50,46,1111.56,1,Cross-sell prioritario (mono-póliza estable)
1147,0.1907,4_Bajo,54,73,1677.55,1,Cross-sell prioritario (mono-póliza estable)
1150,0.3378,4_Bajo,75,160,548.48,1,Cross-sell prioritario (mono-póliza estable)
1151,0.3158,4_Bajo,43,166,1355.33,1,Cross-sell prioritario (mono-póliza estable)
1154,0.273,4_Bajo,79,118,717.19,1,Cross-sell prioritario (mono-póliza estable)
1155,0.1255,4_Bajo,38,113,797.85,1,Cross-sell prioritario (mono-póliza estable)
1156,0.1858,4_Bajo,57,22,1573.23,1,Cross-sell prioritario (mono-póliza estable)
1161,0.3061,4_Bajo,57,95,896.5,1,Cross-sell prioritario (mono-póliza estable)
1162,0.1057,4_Bajo,51,158,811.93,1,Cross-sell prioritario (mono-póliza estable)
1167,0.2943,4_Bajo,19,140,728.58,1,Cross-sell prioritario (mono-póliza estable)
1169,0.3384,4_Bajo,85,171,1213.75,1,Cross-sell prioritario (mono-póliza estable)
1172,0.2485,4_Bajo,60,133,1457.37,1,Cross-sell prioritario (mono-póliza estable)
1174,0.2513,4_Bajo,30,159,847.06,1,Cross-sell prioritario (mono-póliza estable)
1177,0.2425,4_Bajo,39,114,1067.2,1,Cross-sell prioritario (mono-póliza estable)
1179,0.2837,4_Bajo,35,12,1241.67,1,Cross-sell prioritario (mono-póliza estable)
1186,0.237,4_Bajo,38,26,1276.94,1,Cross-sell prioritario (mono-póliza estable)
1190,0.2585,4_Bajo,18,174,214.63,1,Cross-sell prioritario (mono-póliza estable)
1191,0.2374,4_Bajo,46,87,238.31,1,Cross-sell prioritario (mono-póliza estable)
1196,0.3181,4_Bajo,61,30,1190.47,1,Cross-sell prioritario (mono-póliza estable)
1202,0.2541,4_Bajo,50,171,912.01,1,Cross-sell prioritario (mono-póliza estable)
1208,0.312,4_Bajo,67,93,1678.97,1,Cross-sell prioritario (mono-póliza estable)
1212,0.325,4_Bajo,71,171,971.09,1,Cross-sell prioritario (mono-póliza estable)
1215,0.1601,4_Bajo,23,38,554.68,1,Cross-sell prioritario (mono-póliza estable)
1220,0.3163,4_Bajo,47,107,1448.75,1,Cross-sell prioritario (mono-póliza estable)
1221,0.2546,4_Bajo,62,58,422.47,1,Cross-sell prioritario (mono-póliza estable)
1222,0.2266,4_Bajo,55,53,1035.14,1,Cross-sell prioritario (mono-póliza estable)
1226,0.3431,4_Bajo,83,113,1510.14,1,Cross-sell prioritario (mono-póliza estable)
1227,0.2346,4_Bajo,25,140,988.64,1,Cross-sell prioritario (mono-póliza estable)
1237,0.3419,4_Bajo,18,116,1032.53,1,Cross-sell prioritario (mono-póliza estable)
1241,0.3423,4_Bajo,52,34,1436.67,1,Cross-sell prioritario (mono-póliza estable)
1242,0.234,4_Bajo,70,91,1114.5,1,Cross-sell prioritario (mono-póliza estable)
1245,0.1923,4_Bajo,77,180,1250.29,1,Cross-sell prioritario (mono-póliza estable)
1248,0.1827,4_Bajo,49,37,858.98,1,Cross-sell prioritario (mono-póliza estable)
1253,0.3323,4_Bajo,23,141,904.71,1,Cross-sell prioritario (mono-póliza estable)
1258,0.1952,4_Bajo,55,21,713.28,1,Cross-sell prioritario (mono-póliza estable)
1259,0.3463,4_Bajo,54,39,890.9,1,Cross-sell prioritario (mono-póliza estable)
1266,0.2757,4_Bajo,20,135,375.05,1,Cross-sell prioritario (mono-póliza estable)
1270,0.2247,4_Bajo,21,39,1903.9,1,Cross-sell prioritario (mono-póliza estable)
1271,0.2378,4_Bajo,43,17,947.5,1,Cross-sell prioritario (mono-póliza estable)
1276,0.1773,4_Bajo,66,105,900.48,1,Cross-sell prioritario (mono-póliza estable)
1277,0.2866,4_Bajo,62,79,1240.76,1,Cross-sell prioritario (mono-póliza estable)
1278,0.2572,4_Bajo,70,159,552.91,1,Cross-sell prioritario (mono-póliza estable)
1279,0.2408,4_Bajo,18,117,1467.48,1,Cross-sell prioritario (mono-póliza estable)
1282,0.2044,4_Bajo,68,174,727.37,1,Cross-sell prioritario (mono-póliza estable)
1287,0.2692,4_Bajo,79,91,1372.63,1,Cross-sell prioritario (mono-póliza estable)
1293,0.2683,4_Bajo,48,97,690.74,1,Cross-sell prioritario (mono-póliza estable)
1296,0.2028,4_Bajo,52,127,1614.93,1,Cross-sell prioritario (mono-póliza estable)
1299,0.1564,4_Bajo,54,80,686.58,1,Cross-sell prioritario (mono-póliza estable)
1301,0.2847,4_Bajo,69,71,990.71,1,Cross-sell prioritario (mono-póliza estable)
1302,0.2039,4_Bajo,45,138,721.46,1,Cross-sell prioritario (mono-póliza estable)
1309,0.2067,4_Bajo,46,162,851.4,1,Cross-sell prioritario (mono-póliza estable)
1311,0.2198,4_Bajo,53,48,1454.68,1,Cross-sell prioritario (mono-póliza estable)
1312,0.1887,4_Bajo,41,171,1215.57,1,Cross-sell prioritario (mono-póliza estable)
1313,0.3281,4_Bajo,71,90,543.29,1,Cross-sell prioritario (mono-póliza estable)
1314,0.2838,4_Bajo,76,176,1713.11,1,Cross-sell prioritario (mono-póliza estable)
1322,0.249,4_Bajo,36,114,1278.9,1,Cross-sell prioritario (mono-póliza estable)
1324,0.2976,4_Bajo,78,81,599.75,1,Cross-sell prioritario (mono-póliza estable)
1329,0.2559,4_Bajo,63,119,863.68,1,Cross-sell prioritario (mono-póliza estable)
1330,0.2723,4_Bajo,41,164,140.58,1,Cross-sell prioritario (mono-póliza estable)
1332,0.2119,4_Bajo,66,177,1966.18,1,Cross-sell prioritario (mono-póliza estable)
1333,0.255,4_Bajo,46,138,983.68,1,Cross-sell prioritario (mono-póliza estable)
1339,0.231,4_Bajo,70,90,746.77,1,Cross-sell prioritario (mono-póliza estable)
1343,0.1934,4_Bajo,26,42,568.37,1,Cross-sell prioritario (mono-póliza estable)
1344,0.1222,4_Bajo,57,177,967.93,1,Cross-sell prioritario (mono-póliza estable)
1345,0.1984,4_Bajo,30,114,1832.41,1,Cross-sell prioritario (mono-póliza estable)
1348,0.1252,4_Bajo,65,133,798.35,1,Cross-sell prioritario (mono-póliza estable)
1352,0.189,4_Bajo,44,173,908.99,1,Cross-sell prioritario (mono-póliza estable)
1354,0.214,4_Bajo,80,177,917.22,1,Cross-sell prioritario (mono-póliza estable)
1355,0.3385,4_Bajo,32,152,877.42,1,Cross-sell prioritario (mono-póliza estable)
1357,0.3239,4_Bajo,41,55,1138.94,1,Cross-sell prioritario (mono-póliza estable)
1362,0.2154,4_Bajo,22,137,971.36,1,Cross-sell prioritario (mono-póliza estable)
1366,0.3043,4_Bajo,19,80,1134.47,1,Cross-sell prioritario (mono-póliza estable)
1372,0.2291,4_Bajo,41,80,1293.19,1,Cross-sell prioritario (mono-póliza estable)
1374,0.1478,4_Bajo,46,155,1805.79,1,Cross-sell prioritario (mono-póliza estable)
1377,0.2726,4_Bajo,83,169,1338.1,1,Cross-sell prioritario (mono-póliza estable)
1388,0.3496,4_Bajo,40,120,1332.98,1,Cross-sell prioritario (mono-póliza estable)
1393,0.2147,4_Bajo,84,149,470.27,1,Cross-sell prioritario (mono-póliza estable)
1395,0.1434,4_Bajo,32,63,1115.87,1,Cross-sell prioritario (mono-póliza estable)
1397,0.2517,4_Bajo,60,85,1372.37,1,Cross-sell prioritario (mono-póliza estable)
1405,0.2738,4_Bajo,30,174,1776.04,1,Cross-sell prioritario (mono-póliza estable)
1407,0.1893,4_Bajo,41,49,1375.51,1,Cross-sell prioritario (mono-póliza estable)
1409,0.2462,4_Bajo,18,31,1367.81,1,Cross-sell prioritario (mono-póliza estable)
1418,0.2346,4_Bajo,47,140,1546.29,1,Cross-sell prioritario (mono-póliza estable)
1421,0.291,4_Bajo,82,75,1164.85,1,Cross-sell prioritario (mono-póliza estable)
1423,0.2946,4_Bajo,58,153,1246.94,1,Cross-sell prioritario (mono-póliza estable)
1425,0.2355,4_Bajo,35,70,729.59,1,Cross-sell prioritario (mono-póliza estable)
1426,0.2953,4_Bajo,73,110,629.78,1,Cross-sell prioritario (mono-póliza estable)
1428,0.2171,4_Bajo,79,69,1594.13,1,Cross-sell prioritario (mono-póliza estable)
1430,0.2473,4_Bajo,71,105,857.7,1,Cross-sell prioritario (mono-póliza estable)
1433,0.3259,4_Bajo,29,95,646.39,1,Cross-sell prioritario (mono-póliza estable)
1434,0.2552,4_Bajo,56,150,994.89,1,Cross-sell prioritario (mono-póliza estable)
1442,0.245,4_Bajo,52,165,1380.41,1,Cross-sell prioritario (mono-póliza estable)
1446,0.2094,4_Bajo,20,20,1282.38,1,Cross-sell prioritario (mono-póliza estable)
1458,0.3483,4_Bajo,48,134,120.0,1,Cross-sell prioritario (mono-póliza estable)
1460,0.2337,4_Bajo,53,150,787.2,1,Cross-sell prioritario (mono-póliza estable)
1467,0.2129,4_Bajo,61,176,680.77,1,Cross-sell prioritario (mono-póliza estable)
1470,0.2855,4_Bajo,22,70,675.32,1,Cross-sell prioritario (mono-póliza estable)
1480,0.2161,4_Bajo,46,103,1716.84,1,Cross-sell prioritario (mono-póliza estable)
1481,0.3482,4_Bajo,28,177,1644.36,1,Cross-sell prioritario (mono-póliza estable)
1483,0.1843,4_Bajo,37,125,1269.27,1,Cross-sell prioritario (mono-póliza estable)
1484,0.3282,4_Bajo,25,118,1795.09,1,Cross-sell prioritario (mono-póliza estable)
1490,0.2354,4_Bajo,52,95,1530.14,1,Cross-sell prioritario (mono-póliza estable)
1492,0.1775,4_Bajo,51,90,915.47,1,Cross-sell prioritario (mono-póliza estable)
1496,0.1325,4_Bajo,47,108,1639.87,1,Cross-sell prioritario (mono-póliza estable)
1501,0.1774,4_Bajo,54,89,1161.66,1,Cross-sell prioritario (mono-póliza estable)
1503,0.2084,4_Bajo,33,128,793.16,1,Cross-sell prioritario (mono-póliza estable)
1505,0.3418,4_Bajo,58,136,884.88,1,Cross-sell prioritario (mono-póliza estable)
1506,0.3463,4_Bajo,34,85,1558.76,1,Cross-sell prioritario (mono-póliza estable)
1507,0.3179,4_Bajo,80,145,451.43,1,Cross-sell prioritario (mono-póliza estable)
1508,0.318,4_Bajo,50,106,1099.89,1,Cross-sell prioritario (mono-póliza estable)
1515,0.1398,4_Bajo,34,125,1376.9,1,Cross-sell prioritario (mono-póliza estable)
1521,0.2911,4_Bajo,76,167,1896.75,1,Cross-sell prioritario (mono-póliza estable)
1523,0.3221,4_Bajo,31,134,1932.22,1,Cross-sell prioritario (mono-póliza estable)
1525,0.2106,4_Bajo,59,54,1111.13,1,Cross-sell prioritario (mono-póliza estable)
1526,0.1896,4_Bajo,21,132,1330.83,1,Cross-sell prioritario (mono-póliza estable)
1532,0.1777,4_Bajo,18,54,1329.64,1,Cross-sell prioritario (mono-póliza estable)
1535,0.2522,4_Bajo,73,56,1366.96,1,Cross-sell prioritario (mono-póliza estable)
1540,0.2821,4_Bajo,60,18,1410.45,1,Cross-sell prioritario (mono-póliza estable)
1544,0.1909,4_Bajo,56,52,2218.24,1,Cross-sell prioritario (mono-póliza estable)
1546,0.3116,4_Bajo,58,28,1599.95,1,Cross-sell prioritario (mono-póliza estable)
1547,0.2233,4_Bajo,64,38,1770.92,1,Cross-sell prioritario (mono-póliza estable)
1551,0.2499,4_Bajo,37,76,634.59,1,Cross-sell prioritario (mono-póliza estable)
1554,0.1565,4_Bajo,60,24,1252.39,1,Cross-sell prioritario (mono-póliza estable)
1563,0.228,4_Bajo,34,69,1015.69,1,Cross-sell prioritario (mono-póliza estable)
1565,0.3375,4_Bajo,55,34,1907.96,1,Cross-sell prioritario (mono-póliza estable)
1568,0.1554,4_Bajo,59,111,1629.08,1,Cross-sell prioritario (mono-póliza estable)
1572,0.2527,4_Bajo,42,155,1504.09,1,Cross-sell prioritario (mono-póliza estable)
1574,0.1976,4_Bajo,73,100,844.53,1,Cross-sell prioritario (mono-póliza estable)
1577,0.1155,4_Bajo,55,119,1439.49,1,Cross-sell prioritario (mono-póliza estable)
1578,0.1504,4_Bajo,72,117,1091.4,1,Cross-sell prioritario (mono-póliza estable)
1581,0.2391,4_Bajo,38,59,197.29,1,Cross-sell prioritario (mono-póliza estable)
1586,0.2525,4_Bajo,39,86,1112.46,1,Cross-sell prioritario (mono-póliza estable)
1588,0.2289,4_Bajo,23,168,1096.81,1,Cross-sell prioritario (mono-póliza estable)
1593,0.1746,4_Bajo,44,161,996.02,1,Cross-sell prioritario (mono-póliza estable)
1597,0.2876,4_Bajo,62,129,1586.82,1,Cross-sell prioritario (mono-póliza estable)
1598,0.2622,4_Bajo,67,36,1089.08,1,Cross-sell prioritario (mono-póliza estable)
1599,0.2572,4_Bajo,75,141,1599.66,1,Cross-sell prioritario (mono-póliza estable)
1601,0.2513,4_Bajo,38,90,1841.35,1,Cross-sell prioritario (mono-póliza estable)
1611,0.1506,4_Bajo,70,56,1412.88,1,Cross-sell prioritario (mono-póliza estable)
1614,0.2472,4_Bajo,65,59,976.95,1,Cross-sell prioritario (mono-póliza estable)
1617,0.3253,4_Bajo,72,160,1525.52,1,Cross-sell prioritario (mono-póliza estable)
1618,0.2008,4_Bajo,52,129,327.74,1,Cross-sell prioritario (mono-póliza estable)
1627,0.3164,4_Bajo,57,109,649.9,1,Cross-sell prioritario (mono-póliza estable)
1629,0.3355,4_Bajo,44,111,230.55,1,Cross-sell prioritario (mono-póliza estable)
1631,0.1781,4_Bajo,56,167,1374.16,1,Cross-sell prioritario (mono-póliza estable)
1635,0.2604,4_Bajo,46,140,1039.52,1,Cross-sell prioritario (mono-póliza estable)
1636,0.3014,4_Bajo,54,131,1119.95,1,Cross-sell prioritario (mono-póliza estable)
1639,0.3051,4_Bajo,30,53,227.78,1,Cross-sell prioritario (mono-póliza estable)
1647,0.2172,4_Bajo,41,147,195.64,1,Cross-sell prioritario (mono-póliza estable)
1651,0.1768,4_Bajo,30,54,220.98,1,Cross-sell prioritario (mono-póliza estable)
1653,0.3462,4_Bajo,21,159,1480.88,1,Cross-sell prioritario (mono-póliza estable)
1654,0.2214,4_Bajo,58,62,593.03,1,Cross-sell prioritario (mono-póliza estable)
1662,0.1708,4_Bajo,59,145,1740.36,1,Cross-sell prioritario (mono-póliza estable)
1664,0.1855,4_Bajo,55,98,1877.8,1,Cross-sell prioritario (mono-póliza estable)
1666,0.1827,4_Bajo,44,175,956.29,1,Cross-sell prioritario (mono-póliza estable)
1668,0.3491,4_Bajo,64,57,787.94,1,Cross-sell prioritario (mono-póliza estable)
1670,0.2893,4_Bajo,67,98,1582.94,1,Cross-sell prioritario (mono-póliza estable)
1672,0.223,4_Bajo,56,112,707.45,1,Cross-sell prioritario (mono-póliza estable)
1673,0.1711,4_Bajo,36,149,350.41,1,Cross-sell prioritario (mono-póliza estable)
1675,0.2114,4_Bajo,66,134,1325.01,1,Cross-sell prioritario (mono-póliza estable)
1680,0.3411,4_Bajo,52,91,977.53,1,Cross-sell prioritario (mono-póliza estable)
1696,0.3025,4_Bajo,64,78,607.83,1,Cross-sell prioritario (mono-póliza estable)
1699,0.1627,4_Bajo,42,131,889.78,1,Cross-sell prioritario (mono-póliza estable)
1703,0.2062,4_Bajo,64,26,708.07,1,Cross-sell prioritario (mono-póliza estable)
1712,0.327,4_Bajo,49,129,1223.11,1,Cross-sell prioritario (mono-póliza estable)
1719,0.3344,4_Bajo,46,96,1032.48,1,Cross-sell prioritario (mono-póliza estable)
1720,0.3479,4_Bajo,53,76,1135.49,1,Cross-sell prioritario (mono-póliza estable)
1725,0.1809,4_Bajo,54,105,1161.2,1,Cross-sell prioritario (mono-póliza estable)
1739,0.3471,4_Bajo,18,57,744.28,1,Cross-sell prioritario (mono-póliza estable)
1742,0.1839,4_Bajo,68,127,1521.16,1,Cross-sell prioritario (mono-póliza estable)
1743,0.2139,4_Bajo,48,92,718.24,1,Cross-sell prioritario (mono-póliza estable)
1755,0.2043,4_Bajo,60,135,1143.99,1,Cross-sell prioritario (mono-póliza estable)
1758,0.2881,4_Bajo,59,74,846.71,1,Cross-sell prioritario (mono-póliza estable)
1764,0.2043,4_Bajo,58,122,1221.82,1,Cross-sell prioritario (mono-póliza estable)
1765,0.2015,4_Bajo,57,171,1210.76,1,Cross-sell prioritario (mono-póliza estable)
1767,0.345,4_Bajo,52,48,996.01,1,Cross-sell prioritario (mono-póliza estable)
1772,0.2549,4_Bajo,43,53,2058.17,1,Cross-sell prioritario (mono-póliza estable)
1782,0.2588,4_Bajo,41,143,649.57,1,Cross-sell prioritario (mono-póliza estable)
1786,0.2152,4_Bajo,34,167,871.14,1,Cross-sell prioritario (mono-póliza estable)
1788,0.2914,4_Bajo,24,85,601.2,1,Cross-sell prioritario (mono-póliza estable)
1792,0.346,4_Bajo,77,126,1921.15,1,Cross-sell prioritario (mono-póliza estable)
1799,0.1919,4_Bajo,50,167,915.08,1,Cross-sell prioritario (mono-póliza estable)
1805,0.1711,4_Bajo,26,124,1150.64,1,Cross-sell prioritario (mono-póliza estable)
1807,0.3464,4_Bajo,18,149,1991.46,1,Cross-sell prioritario (mono-póliza estable)
1808,0.2699,4_Bajo,50,163,1667.73,1,Cross-sell prioritario (mono-póliza estable)
1809,0.2966,4_Bajo,24,95,827.36,1,Cross-sell prioritario (mono-póliza estable)
1811,0.1984,4_Bajo,34,171,437.89,1,Cross-sell prioritario (mono-póliza estable)
1819,0.211,4_Bajo,27,132,1145.58,1,Cross-sell prioritario (mono-póliza estable)
1820,0.2915,4_Bajo,38,111,883.59,1,Cross-sell prioritario (mono-póliza estable)
1822,0.231,4_Bajo,70,112,1405.93,1,Cross-sell prioritario (mono-póliza estable)
1834,0.262,4_Bajo,22,93,989.4,1,Cross-sell prioritario (mono-póliza estable)
1835,0.2582,4_Bajo,45,34,1245.14,1,Cross-sell prioritario (mono-póliza estable)
1846,0.2069,4_Bajo,59,125,1322.7,1,Cross-sell prioritario (mono-póliza estable)
1848,0.1327,4_Bajo,54,131,2029.72,1,Cross-sell prioritario (mono-póliza estable)
1849,0.3151,4_Bajo,53,145,276.27,1,Cross-sell prioritario (mono-póliza estable)
1850,0.3192,4_Bajo,29,122,1736.61,1,Cross-sell prioritario (mono-póliza estable)
1852,0.135,4_Bajo,35,77,1096.53,1,Cross-sell prioritario (mono-póliza estable)
1853,0.2227,4_Bajo,48,122,1092.56,1,Cross-sell prioritario (mono-póliza estable)
1858,0.208,4_Bajo,57,108,802.78,1,Cross-sell prioritario (mono-póliza estable)
1864,0.3019,4_Bajo,43,69,206.21,1,Cross-sell prioritario (mono-póliza estable)
1865,0.2885,4_Bajo,74,134,1120.57,1,Cross-sell prioritario (mono-póliza estable)
1867,0.2481,4_Bajo,25,143,747.22,1,Cross-sell prioritario (mono-póliza estable)
1868,0.2276,4_Bajo,69,173,712.18,1,Cross-sell prioritario (mono-póliza estable)
1871,0.2731,4_Bajo,20,91,1992.38,1,Cross-sell prioritario (mono-póliza estable)
1890,0.1862,4_Bajo,48,177,1212.73,1,Cross-sell prioritario (mono-póliza estable)
1900,0.1799,4_Bajo,41,20,922.3,1,Cross-sell prioritario (mono-póliza estable)
1902,0.3015,4_Bajo,54,167,1483.53,1,Cross-sell prioritario (mono-póliza estable)
1904,0.1058,4_Bajo,34,121,919.36,1,Cross-sell prioritario (mono-póliza estable)
1905,0.1354,4_Bajo,40,111,1105.72,1,Cross-sell prioritario (mono-póliza estable)
1907,0.1362,4_Bajo,38,32,1694.91,1,Cross-sell prioritario (mono-póliza estable)
1910,0.3292,4_Bajo,81,135,2091.11,1,Cross-sell prioritario (mono-póliza estable)
1911,0.313,4_Bajo,23,12,949.64,1,Cross-sell prioritario (mono-póliza estable)
1913,0.288,4_Bajo,18,171,1385.93,1,Cross-sell prioritario (mono-póliza estable)
1916,0.2845,4_Bajo,53,54,1301.17,1,Cross-sell prioritario (mono-póliza estable)
1919,0.2716,4_Bajo,48,42,377.18,1,Cross-sell prioritario (mono-póliza estable)
1923,0.2336,4_Bajo,74,179,643.71,1,Cross-sell prioritario (mono-póliza estable)
1925,0.1253,4_Bajo,42,107,791.0,1,Cross-sell prioritario (mono-póliza estable)
1927,0.3226,4_Bajo,42,39,785.26,1,Cross-sell prioritario (mono-póliza estable)
1928,0.166,4_Bajo,26,54,707.77,1,Cross-sell prioritario (mono-póliza estable)
1933,0.2982,4_Bajo,74,103,1883.18,1,Cross-sell prioritario (mono-póliza estable)
1941,0.3203,4_Bajo,29,22,1207.83,1,Cross-sell prioritario (mono-póliza estable)
1943,0.3111,4_Bajo,77,140,1037.21,1,Cross-sell prioritario (mono-póliza estable)
1946,0.2765,4_Bajo,26,159,1295.36,1,Cross-sell prioritario (mono-póliza estable)
1950,0.2076,4_Bajo,39,145,801.23,1,Cross-sell prioritario (mono-póliza estable)
1959,0.1343,4_Bajo,62,135,1436.96,1,Cross-sell prioritario (mono-póliza estable)
1961,0.2982,4_Bajo,75,29,1925.78,1,Cross-sell prioritario (mono-póliza estable)
1966,0.217,4_Bajo,68,124,1711.84,1,Cross-sell prioritario (mono-póliza estable)
1967,0.3043,4_Bajo,43,39,702.57,1,Cross-sell prioritario (mono-póliza estable)
1968,0.2303,4_Bajo,49,152,981.91,1,Cross-sell prioritario (mono-póliza estable)
1972,0.2035,4_Bajo,80,117,1373.52,1,Cross-sell prioritario (mono-póliza estable)
1974,0.1449,4_Bajo,41,117,722.37,1,Cross-sell prioritario (mono-póliza estable)
1975,0.2557,4_Bajo,56,90,1445.01,1,Cross-sell prioritario (mono-póliza estable)
1986,0.2312,4_Bajo,71,73,509.19,1,Cross-sell prioritario (mono-póliza estable)
1994,0.1719,4_Bajo,61,169,962.4,1,Cross-sell prioritario (mono-póliza estable)
1999,0.3448,4_Bajo,37,150,1089.16,1,Cross-sell prioritario (mono-póliza estable)
2007,0.2298,4_Bajo,47,160,1324.02,1,Cross-sell prioritario (mono-póliza estable)
2010,0.1552,4_Bajo,60,96,1081.05,1,Cross-sell prioritario (mono-póliza estable)
2017,0.1285,4_Bajo,46,53,1214.51,1,Cross-sell prioritario (mono-póliza estable)
2026,0.2492,4_Bajo,50,163,1043.93,1,Cross-sell prioritario (mono-póliza estable)
2032,0.3445,4_Bajo,30,98,584.79,1,Cross-sell prioritario (mono-póliza estable)
2033,0.2029,4_Bajo,24,58,538.59,1,Cross-sell prioritario (mono-póliza estable)
2045,0.1403,4_Bajo,36,139,1580.64,1,Cross-sell prioritario (mono-póliza estable)
2050,0.1871,4_Bajo,62,174,181.12,1,Cross-sell prioritario (mono-póliza estable)
2052,0.1855,4_Bajo,38,120,1314.81,1,Cross-sell prioritario (mono-póliza estable)
2053,0.2555,4_Bajo,42,167,1005.4,1,Cross-sell prioritario (mono-póliza estable)
2056,0.1386,4_Bajo,42,180,1379.98,1,Cross-sell prioritario (mono-póliza estable)
2067,0.1586,4_Bajo,67,57,867.35,1,Cross-sell prioritario (mono-póliza estable)
2078,0.1764,4_Bajo,47,79,544.14,1,Cross-sell prioritario (mono-póliza estable)
2083,0.2074,4_Bajo,40,108,429.79,1,Cross-sell prioritario (mono-póliza estable)
