customer_id,predicted_churn_probability,risk_bucket,risk_score,age,customer_tenure_months,current_premium,num_policies,missed_payment_flag,complaint_flag,coverage_downgrade_flag,quote_requested_flag,premium_change_pct,recommended_action
49567,0.9782,1_Critico,3,72,102,949.47,1,0,1,1,0,0.1766,1_Llamada gerencial + oferta premium
14900,0.9782,1_Critico,2,51,71,1329.03,1,0,1,0,0,0.2036,1_Llamada gerencial + oferta premium
46098,0.9782,1_Critico,3,72,65,1122.23,1,1,0,0,0,0.114,1_Llamada gerencial + oferta premium
28343,0.9781,1_Critico,3,29,74,909.55,3,0,1,1,0,0.2626,1_Llamada gerencial + oferta premium
2905,0.9781,1_Critico,2,62,125,1330.41,1,0,1,0,0,0.1925,1_Llamada gerencial + oferta premium
35065,0.9781,1_Critico,2,31,40,688.81,1,1,0,0,0,-0.027,1_Llamada gerencial + oferta premium
17290,0.9781,1_Critico,2,39,6,921.12,2,1,0,0,0,0.0537,1_Llamada gerencial + oferta premium
23541,0.9781,1_Critico,3,67,119,839.76,1,0,1,0,1,0.138,1_Llamada gerencial + oferta premium
42175,0.9781,1_Critico,3,73,44,996.05,1,0,1,1,0,0.1317,1_Llamada gerencial + oferta premium
28721,0.978,1_Critico,3,60,23,848.42,4,0,1,0,1,0.1268,1_Llamada gerencial + oferta premium
3629,0.978,1_Critico,3,75,166,1447.25,1,0,1,0,1,0.1596,1_Llamada gerencial + oferta premium
3027,0.978,1_Critico,2,25,8,741.18,1,0,0,0,1,0.1339,1_Llamada gerencial + oferta premium
29733,0.978,1_Critico,3,57,58,1145.67,1,0,1,0,0,0.1921,1_Llamada gerencial + oferta premium
19721,0.978,1_Critico,6,25,45,865.27,1,1,1,1,1,0.1217,1_Llamada gerencial + oferta premium
16263,0.9779,1_Critico,1,80,7,1162.76,1,0,0,0,0,0.1827,1_Llamada gerencial + oferta premium
10193,0.9779,1_Critico,4,19,161,1635.7,1,0,1,1,1,0.1558,1_Llamada gerencial + oferta premium
26930,0.9778,1_Critico,3,64,39,754.53,1,0,1,1,0,0.191,1_Llamada gerencial + oferta premium
9317,0.9778,1_Critico,2,85,6,1122.81,1,0,0,1,0,0.1945,1_Llamada gerencial + oferta premium
17177,0.9778,1_Critico,3,58,21,1109.1,4,0,1,0,1,0.1529,1_Llamada gerencial + oferta premium
6348,0.9778,1_Critico,3,84,178,1011.44,4,0,1,0,0,0.1642,1_Llamada gerencial + oferta premium
47349,0.9777,1_Critico,1,20,7,1026.05,1,0,0,0,0,0.2072,1_Llamada gerencial + oferta premium
4166,0.9776,1_Critico,1,64,6,1957.38,1,0,0,0,0,0.1754,1_Llamada gerencial + oferta premium
44777,0.9776,1_Critico,3,81,79,468.17,1,0,1,0,1,0.128,1_Llamada gerencial + oferta premium
47879,0.9776,1_Critico,2,60,11,1545.58,1,1,0,0,0,-0.0058,1_Llamada gerencial + oferta premium
5714,0.9776,1_Critico,2,62,7,877.23,1,0,0,0,0,0.2055,1_Llamada gerencial + oferta premium
13260,0.9775,1_Critico,2,65,64,265.12,1,0,1,0,0,0.1828,1_Llamada gerencial + oferta premium
20397,0.9775,1_Critico,2,85,1,1611.5,2,1,0,0,0,0.0361,1_Llamada gerencial + oferta premium
11135,0.9775,1_Critico,2,77,5,883.67,1,0,0,0,0,0.1511,1_Llamada gerencial + oferta premium
14101,0.9775,1_Critico,2,84,2,703.77,1,0,0,1,0,0.1585,1_Llamada gerencial + oferta premium
28857,0.9775,1_Critico,4,73,50,917.64,1,0,1,1,1,0.1377,1_Llamada gerencial + oferta premium
45558,0.9774,1_Critico,1,29,7,680.5,1,0,0,0,0,0.301,1_Llamada gerencial + oferta premium
15287,0.9774,1_Critico,2,59,136,1072.34,1,0,1,0,0,0.2652,1_Llamada gerencial + oferta premium
46685,0.9773,1_Critico,3,30,12,1022.98,1,0,1,1,0,0.2,1_Llamada gerencial + oferta premium
43255,0.9773,1_Critico,2,83,19,428.74,3,0,1,0,0,0.2125,1_Llamada gerencial + oferta premium
9625,0.9772,1_Critico,3,76,76,1374.95,2,0,1,0,1,0.2099,1_Llamada gerencial + oferta premium
39829,0.9772,1_Critico,2,62,19,783.21,1,0,1,0,0,0.1457,1_Llamada gerencial + oferta premium
29940,0.9772,1_Critico,2,83,3,1258.05,1,0,0,1,0,0.1406,1_Llamada gerencial + oferta premium
37782,0.9772,1_Critico,2,22,4,773.51,2,0,1,0,0,0.2083,1_Llamada gerencial + oferta premium
42519,0.9772,1_Critico,4,81,6,1610.42,1,0,0,1,1,0.1423,1_Llamada gerencial + oferta premium
16798,0.9772,1_Critico,1,84,9,1209.21,1,0,0,0,0,0.1935,1_Llamada gerencial + oferta premium
23400,0.9772,1_Critico,3,73,129,1796.48,1,0,1,1,0,0.1289,1_Llamada gerencial + oferta premium
6416,0.9772,1_Critico,2,22,2,2111.2,4,0,0,0,0,0.1561,1_Llamada gerencial + oferta premium
25199,0.9771,1_Critico,2,76,154,308.68,1,0,1,0,0,0.1968,1_Llamada gerencial + oferta premium
18773,0.9771,1_Critico,4,77,43,1317.94,1,0,1,1,1,0.1318,1_Llamada gerencial + oferta premium
2597,0.9771,1_Critico,3,52,7,1075.74,1,0,0,1,0,0.1623,1_Llamada gerencial + oferta premium
8774,0.9771,1_Critico,3,38,14,1028.79,1,0,1,0,0,0.1187,1_Llamada gerencial + oferta premium
47637,0.977,1_Critico,0,81,2,1699.86,1,0,0,0,0,0.0504,1_Llamada gerencial + oferta premium
43143,0.977,1_Critico,2,27,71,1300.59,1,0,1,0,0,0.1477,1_Llamada gerencial + oferta premium
4294,0.977,1_Critico,1,24,9,1639.85,1,0,1,0,0,0.0657,1_Llamada gerencial + oferta premium
16625,0.9769,1_Critico,2,39,5,1210.33,1,0,0,0,0,0.2077,1_Llamada gerencial + oferta premium
35216,0.9769,1_Critico,3,26,165,889.2,1,0,1,0,1,0.1554,1_Llamada gerencial + oferta premium
21447,0.9769,1_Critico,2,78,13,2056.12,3,0,1,0,0,0.1722,1_Llamada gerencial + oferta premium
21492,0.9769,1_Critico,2,53,46,1385.55,1,0,1,0,0,0.1721,1_Llamada gerencial + oferta premium
48434,0.9768,1_Critico,2,43,3,314.67,1,0,0,0,0,0.2355,1_Llamada gerencial + oferta premium
80,0.9768,1_Critico,2,63,155,1634.32,1,0,1,0,0,0.1947,1_Llamada gerencial + oferta premium
8537,0.9768,1_Critico,2,55,4,882.83,1,0,0,0,0,0.2152,1_Llamada gerencial + oferta premium
11739,0.9768,1_Critico,3,32,26,1015.24,1,0,1,0,1,0.1776,1_Llamada gerencial + oferta premium
38530,0.9768,1_Critico,4,24,67,853.53,1,0,1,1,1,0.1086,1_Llamada gerencial + oferta premium
17102,0.9768,1_Critico,2,59,114,703.22,1,0,1,0,0,0.1982,1_Llamada gerencial + oferta premium
2761,0.9768,1_Critico,3,27,172,692.13,1,0,1,0,1,0.2162,1_Llamada gerencial + oferta premium
49169,0.9767,1_Critico,3,40,10,1145.91,3,0,1,0,1,0.1076,1_Llamada gerencial + oferta premium
2824,0.9767,1_Critico,2,84,10,1411.82,1,0,0,0,1,0.1328,1_Llamada gerencial + oferta premium
26621,0.9767,1_Critico,2,69,21,1293.55,1,0,1,0,0,0.1343,1_Llamada gerencial + oferta premium
33520,0.9767,1_Critico,3,75,5,768.99,1,0,0,1,0,0.1026,1_Llamada gerencial + oferta premium
43183,0.9766,1_Critico,1,71,10,772.94,1,0,1,0,0,0.0556,1_Llamada gerencial + oferta premium
45848,0.9766,1_Critico,4,61,159,1301.67,1,0,1,0,1,0.1904,1_Llamada gerencial + oferta premium
1037,0.9766,1_Critico,2,79,128,919.62,1,0,1,0,0,0.2366,1_Llamada gerencial + oferta premium
36422,0.9766,1_Critico,3,28,123,598.26,1,0,1,0,1,0.135,1_Llamada gerencial + oferta premium
2797,0.9766,1_Critico,4,77,92,1499.66,1,0,1,0,1,0.1254,1_Llamada gerencial + oferta premium
30821,0.9765,1_Critico,4,21,25,1068.29,1,0,1,1,1,0.1523,1_Llamada gerencial + oferta premium
20492,0.9765,1_Critico,3,71,2,1214.92,1,0,0,1,0,0.1612,1_Llamada gerencial + oferta premium
49451,0.9765,1_Critico,1,81,8,2509.38,1,0,0,0,0,0.0973,1_Llamada gerencial + oferta premium
5170,0.9764,1_Critico,3,18,123,1111.66,1,0,1,1,0,0.1532,1_Llamada gerencial + oferta premium
10221,0.9764,1_Critico,3,41,122,1208.44,2,0,1,1,0,0.2135,1_Llamada gerencial + oferta premium
20346,0.9764,1_Critico,2,78,10,1540.33,1,0,0,0,0,0.1626,1_Llamada gerencial + oferta premium
7242,0.9764,1_Critico,3,60,140,1512.9,1,0,1,0,1,0.1362,1_Llamada gerencial + oferta premium
7885,0.9763,1_Critico,3,73,105,1812.49,1,0,1,0,1,0.1469,1_Llamada gerencial + oferta premium
7276,0.9763,1_Critico,2,32,34,645.03,1,0,1,0,0,0.2134,1_Llamada gerencial + oferta premium
37355,0.9763,1_Critico,4,77,22,962.6,1,1,0,1,0,0.1758,1_Llamada gerencial + oferta premium
2726,0.9762,1_Critico,3,60,13,840.92,1,1,0,0,0,0.1062,1_Llamada gerencial + oferta premium
21373,0.9762,1_Critico,3,31,104,1225.44,1,1,0,1,0,0.0332,1_Llamada gerencial + oferta premium
37333,0.9762,1_Critico,1,77,2,1238.8,1,0,0,0,0,0.1911,1_Llamada gerencial + oferta premium
39961,0.9761,1_Critico,3,84,107,1107.67,1,0,1,0,1,0.2819,1_Llamada gerencial + oferta premium
100,0.9761,1_Critico,2,27,22,1499.56,2,0,1,0,0,0.106,1_Llamada gerencial + oferta premium
46550,0.976,1_Critico,4,53,72,1222.42,1,0,1,1,1,0.1612,1_Llamada gerencial + oferta premium
17420,0.976,1_Critico,3,41,95,660.1,4,0,1,1,0,0.2231,1_Llamada gerencial + oferta premium
14668,0.976,1_Critico,2,62,113,382.16,3,0,1,0,0,0.2435,1_Llamada gerencial + oferta premium
32699,0.976,1_Critico,3,29,2,1458.66,1,0,0,0,1,0.1707,1_Llamada gerencial + oferta premium
3991,0.976,1_Critico,2,69,5,1217.74,1,0,0,1,0,0.159,1_Llamada gerencial + oferta premium
32367,0.976,1_Critico,2,77,17,1462.0,1,0,1,0,0,0.1513,1_Llamada gerencial + oferta premium
37132,0.9759,1_Critico,2,58,157,1673.7,1,0,1,0,0,0.2423,1_Llamada gerencial + oferta premium
41227,0.9758,1_Critico,1,26,7,2122.68,1,0,0,0,0,0.1796,1_Llamada gerencial + oferta premium
28535,0.9758,1_Critico,5,34,46,1093.89,1,1,0,1,1,0.168,1_Llamada gerencial + oferta premium
46969,0.9758,1_Critico,2,71,105,1264.03,1,0,1,0,0,0.2053,1_Llamada gerencial + oferta premium
12419,0.9758,1_Critico,3,27,16,2035.18,1,0,1,0,1,0.1509,1_Llamada gerencial + oferta premium
6609,0.9758,1_Critico,2,23,123,786.67,3,0,1,0,0,0.1587,1_Llamada gerencial + oferta premium
49512,0.9757,1_Critico,2,25,1,1717.96,1,0,0,0,1,0.1657,1_Llamada gerencial + oferta premium
10767,0.9757,1_Critico,3,82,123,244.86,1,0,1,0,1,0.1414,1_Llamada gerencial + oferta premium
47807,0.9755,1_Critico,2,24,116,805.62,1,0,1,0,0,0.1531,1_Llamada gerencial + oferta premium
5791,0.9755,1_Critico,3,67,161,857.12,1,0,1,0,1,0.1706,1_Llamada gerencial + oferta premium
19683,0.9755,1_Critico,2,73,164,1399.86,4,0,1,0,0,0.1522,1_Llamada gerencial + oferta premium
8984,0.9754,1_Critico,4,75,10,1451.96,3,0,0,1,1,0.2967,1_Llamada gerencial + oferta premium
40175,0.9754,1_Critico,1,85,5,1449.22,1,0,0,0,0,0.143,1_Llamada gerencial + oferta premium
43381,0.9754,1_Critico,3,61,60,747.31,1,0,1,0,0,0.1057,1_Llamada gerencial + oferta premium
43984,0.9754,1_Critico,2,26,158,217.7,1,0,1,0,0,0.1919,1_Llamada gerencial + oferta premium
11217,0.9754,1_Critico,3,55,37,1655.01,1,0,1,1,0,0.1299,1_Llamada gerencial + oferta premium
30683,0.9753,1_Critico,2,22,3,1486.42,1,0,0,1,0,0.1459,1_Llamada gerencial + oferta premium
37958,0.9753,1_Critico,2,26,136,1152.86,1,0,1,0,0,0.2499,1_Llamada gerencial + oferta premium
20859,0.9753,1_Critico,3,79,82,416.77,2,0,1,1,0,0.2022,1_Llamada gerencial + oferta premium
3591,0.9753,1_Critico,3,25,74,1330.6,1,0,1,0,1,0.1437,1_Llamada gerencial + oferta premium
21206,0.9753,1_Critico,2,77,4,2753.96,1,0,0,0,1,0.085,1_Llamada gerencial + oferta premium
5848,0.9753,1_Critico,3,63,12,1157.94,2,0,1,0,1,0.1324,1_Llamada gerencial + oferta premium
25015,0.9752,1_Critico,2,83,2,1775.74,1,0,0,0,0,0.1871,1_Llamada gerencial + oferta premium
17002,0.9752,1_Critico,0,19,9,1638.98,1,0,0,0,0,0.0779,1_Llamada gerencial + oferta premium
4987,0.9752,1_Critico,1,83,5,167.93,1,0,0,0,0,0.0911,1_Llamada gerencial + oferta premium
28929,0.9752,1_Critico,2,21,169,1611.37,1,0,1,0,0,0.1367,1_Llamada gerencial + oferta premium
14607,0.9752,1_Critico,3,81,72,1262.79,1,0,1,0,1,0.1593,1_Llamada gerencial + oferta premium
36400,0.9752,1_Critico,3,24,122,600.36,3,0,1,1,0,0.1718,1_Llamada gerencial + oferta premium
18848,0.9752,1_Critico,2,31,74,918.57,2,0,1,0,0,0.1599,1_Llamada gerencial + oferta premium
1754,0.9752,1_Critico,3,44,52,1066.45,1,0,1,0,1,0.1596,1_Llamada gerencial + oferta premium
28621,0.9752,1_Critico,2,63,11,328.14,1,1,0,0,0,0.0167,1_Llamada gerencial + oferta premium
46561,0.9752,1_Critico,2,24,7,1061.63,1,0,0,0,0,0.1309,1_Llamada gerencial + oferta premium
8739,0.9752,1_Critico,3,66,6,951.53,1,1,0,0,1,0.0071,1_Llamada gerencial + oferta premium
21004,0.9751,1_Critico,2,21,113,498.43,4,0,1,0,0,0.1645,1_Llamada gerencial + oferta premium
16231,0.9751,1_Critico,4,68,16,292.34,1,1,0,0,1,0.1751,1_Llamada gerencial + oferta premium
895,0.9751,1_Critico,2,68,151,1501.15,1,0,1,0,0,0.1807,1_Llamada gerencial + oferta premium
41320,0.9751,1_Critico,3,64,43,903.48,1,0,1,0,0,0.1898,1_Llamada gerencial + oferta premium
26973,0.975,1_Critico,3,26,71,941.65,1,0,1,0,1,0.1597,1_Llamada gerencial + oferta premium
21772,0.975,1_Critico,2,33,100,583.73,1,0,1,0,0,0.1354,1_Llamada gerencial + oferta premium
48108,0.975,1_Critico,3,26,9,1718.87,1,0,0,1,0,0.1484,1_Llamada gerencial + oferta premium
48666,0.975,1_Critico,2,79,1,751.76,1,0,0,0,0,0.1319,1_Llamada gerencial + oferta premium
43145,0.975,1_Critico,3,26,2,1710.0,1,0,0,1,0,0.1079,1_Llamada gerencial + oferta premium
24997,0.9748,1_Critico,3,84,136,1679.27,1,0,1,0,1,0.129,1_Llamada gerencial + oferta premium
5357,0.9748,1_Critico,2,65,176,931.18,1,0,1,0,0,0.1617,1_Llamada gerencial + oferta premium
9327,0.9748,1_Critico,2,29,2,1301.95,1,0,0,0,0,0.2142,1_Llamada gerencial + oferta premium
45095,0.9748,1_Critico,2,19,15,2369.61,1,1,0,0,0,0.0718,1_Llamada gerencial + oferta premium
7508,0.9748,1_Critico,3,69,6,1370.35,1,1,0,1,0,-0.0348,1_Llamada gerencial + oferta premium
39796,0.9748,1_Critico,3,53,3,1315.25,1,0,0,1,0,0.2484,1_Llamada gerencial + oferta premium
16906,0.9746,1_Critico,2,28,35,469.33,1,0,1,0,0,0.1364,1_Llamada gerencial + oferta premium
4349,0.9746,1_Critico,2,70,50,1580.03,1,0,1,0,0,0.1441,1_Llamada gerencial + oferta premium
21191,0.9746,1_Critico,3,22,3,240.1,1,0,0,1,1,0.2102,1_Llamada gerencial + oferta premium
42069,0.9745,1_Critico,2,79,5,1857.17,1,0,0,0,1,0.2077,1_Llamada gerencial + oferta premium
32885,0.9744,1_Critico,2,29,28,689.66,1,0,1,0,0,0.1621,1_Llamada gerencial + oferta premium
15265,0.9744,1_Critico,1,81,1,1628.93,1,0,0,0,0,0.1345,1_Llamada gerencial + oferta premium
47390,0.9744,1_Critico,3,65,2,899.31,4,0,0,1,0,0.1732,1_Llamada gerencial + oferta premium
13732,0.9744,1_Critico,3,42,170,1283.37,1,0,1,0,1,0.1716,1_Llamada gerencial + oferta premium
39529,0.9744,1_Critico,2,70,113,1477.72,1,0,1,0,0,0.1292,1_Llamada gerencial + oferta premium
15956,0.9743,1_Critico,1,83,6,2730.19,1,0,0,0,0,0.1608,1_Llamada gerencial + oferta premium
17453,0.9743,1_Critico,2,77,16,782.55,1,0,1,0,0,0.1343,1_Llamada gerencial + oferta premium
21641,0.9743,1_Critico,1,84,9,1421.85,1,0,0,0,0,0.1805,1_Llamada gerencial + oferta premium
15898,0.9743,1_Critico,4,37,6,1135.8,4,0,0,1,1,0.2763,1_Llamada gerencial + oferta premium
30534,0.9743,1_Critico,3,42,179,1401.28,1,0,1,0,1,0.1595,1_Llamada gerencial + oferta premium
27087,0.9743,1_Critico,2,28,163,1023.12,1,0,1,0,0,0.1527,1_Llamada gerencial + oferta premium
8154,0.9742,1_Critico,2,62,117,1445.97,1,0,1,0,0,0.1793,1_Llamada gerencial + oferta premium
8405,0.9741,1_Critico,2,75,2,763.68,1,1,0,0,0,0.0008,1_Llamada gerencial + oferta premium
4847,0.9741,1_Critico,2,74,5,976.01,1,1,0,0,0,-0.0393,1_Llamada gerencial + oferta premium
23391,0.9741,1_Critico,3,53,130,657.29,1,0,1,0,1,0.1634,1_Llamada gerencial + oferta premium
14920,0.9741,1_Critico,3,62,168,1348.49,1,0,1,1,0,0.1666,1_Llamada gerencial + oferta premium
11997,0.9741,1_Critico,2,22,8,1076.04,1,0,1,1,0,0.0851,1_Llamada gerencial + oferta premium
22738,0.9741,1_Critico,4,60,20,1006.33,1,1,0,0,1,0.1497,1_Llamada gerencial + oferta premium
37807,0.974,1_Critico,3,84,94,1513.83,1,0,1,0,1,0.153,1_Llamada gerencial + oferta premium
17839,0.974,1_Critico,2,79,3,918.66,1,0,0,0,0,0.1425,1_Llamada gerencial + oferta premium
18849,0.974,1_Critico,5,37,57,1488.24,1,1,0,1,1,0.167,1_Llamada gerencial + oferta premium
3413,0.9739,1_Critico,3,33,155,637.65,2,0,1,0,1,0.1317,1_Llamada gerencial + oferta premium
37193,0.9739,1_Critico,2,19,9,1191.03,1,0,0,1,0,0.1184,1_Llamada gerencial + oferta premium
31964,0.9739,1_Critico,2,32,4,409.24,1,0,0,0,0,0.2072,1_Llamada gerencial + oferta premium
48062,0.9738,1_Critico,2,52,51,816.74,1,0,1,0,0,0.2596,1_Llamada gerencial + oferta premium
15920,0.9738,1_Critico,1,81,3,1705.84,1,0,0,0,0,0.2068,1_Llamada gerencial + oferta premium
4322,0.9738,1_Critico,3,48,130,2013.22,2,0,1,1,0,0.1703,1_Llamada gerencial + oferta premium
28739,0.9738,1_Critico,2,62,88,914.77,1,0,1,0,0,0.1579,1_Llamada gerencial + oferta premium
30220,0.9737,1_Critico,3,75,37,721.54,1,1,0,0,0,0.111,1_Llamada gerencial + oferta premium
47759,0.9737,1_Critico,2,30,179,1080.1,4,0,1,0,0,0.2092,1_Llamada gerencial + oferta premium
41665,0.9737,1_Critico,2,39,45,862.71,1,0,1,0,0,0.1645,1_Llamada gerencial + oferta premium
41080,0.9736,1_Critico,2,19,5,1051.35,4,0,0,0,0,0.1969,1_Llamada gerencial + oferta premium
643,0.9736,1_Critico,1,76,2,1104.07,1,0,0,0,0,0.1465,1_Llamada gerencial + oferta premium
30373,0.9736,1_Critico,3,46,39,909.77,1,0,1,1,0,0.1583,1_Llamada gerencial + oferta premium
43897,0.9736,1_Critico,3,28,14,1061.81,1,0,1,0,0,0.1072,1_Llamada gerencial + oferta premium
25744,0.9735,1_Critico,3,26,127,1040.77,1,0,1,0,1,0.2218,1_Llamada gerencial + oferta premium
13022,0.9735,1_Critico,2,71,23,1686.15,1,1,0,0,0,0.0048,1_Llamada gerencial + oferta premium
49771,0.9735,1_Critico,3,78,40,971.9,1,1,0,0,0,0.1725,1_Llamada gerencial + oferta premium
35397,0.9734,1_Critico,2,73,128,765.63,1,0,1,0,0,0.2572,1_Llamada gerencial + oferta premium
30357,0.9733,1_Critico,2,25,10,1122.93,1,0,0,1,0,0.1368,1_Llamada gerencial + oferta premium
25984,0.9733,1_Critico,3,46,121,1045.66,1,0,1,1,0,0.2062,1_Llamada gerencial + oferta premium
48277,0.9733,1_Critico,4,74,177,463.92,1,0,1,1,0,0.1409,1_Llamada gerencial + oferta premium
38065,0.9732,1_Critico,2,85,163,1241.1,1,0,1,0,0,0.1613,1_Llamada gerencial + oferta premium
44583,0.9732,1_Critico,2,75,2,722.35,1,1,0,0,0,0.0182,1_Llamada gerencial + oferta premium
10784,0.9731,1_Critico,3,44,53,1205.15,1,0,1,0,0,0.1477,1_Llamada gerencial + oferta premium
37073,0.9731,1_Critico,3,29,84,868.06,1,1,0,0,0,0.1815,1_Llamada gerencial + oferta premium
12910,0.9731,1_Critico,3,63,41,1153.77,1,0,1,0,1,0.1972,1_Llamada gerencial + oferta premium
20951,0.973,1_Critico,3,79,55,1193.74,1,0,1,0,1,0.1706,1_Llamada gerencial + oferta premium
16110,0.973,1_Critico,2,81,4,1791.12,1,0,0,0,0,0.1018,1_Llamada gerencial + oferta premium
45347,0.973,1_Critico,3,50,61,943.66,1,0,1,0,1,0.1437,1_Llamada gerencial + oferta premium
33085,0.973,1_Critico,1,75,4,1540.94,1,0,0,0,0,0.1398,1_Llamada gerencial + oferta premium
44717,0.973,1_Critico,2,29,4,685.09,1,1,0,0,0,0.0142,1_Llamada gerencial + oferta premium
11819,0.973,1_Critico,3,70,61,912.68,1,1,0,0,0,0.1176,1_Llamada gerencial + oferta premium
24613,0.973,1_Critico,2,85,5,1059.37,2,0,0,0,0,0.1885,1_Llamada gerencial + oferta premium
12174,0.973,1_Critico,2,51,17,567.04,1,0,1,0,0,0.1208,1_Llamada gerencial + oferta premium
42773,0.9729,1_Critico,1,32,5,1828.27,1,0,1,0,0,0.074,1_Llamada gerencial + oferta premium
37821,0.9729,1_Critico,1,23,4,921.78,1,0,0,0,0,0.1359,1_Llamada gerencial + oferta premium
24379,0.9729,1_Critico,0,36,1,1725.71,1,0,0,0,0,0.0698,1_Llamada gerencial + oferta premium
44277,0.9728,1_Critico,2,19,177,715.21,1,0,1,0,0,0.1362,1_Llamada gerencial + oferta premium
27003,0.9728,1_Critico,4,60,19,1407.84,4,0,1,1,0,0.1957,1_Llamada gerencial + oferta premium
4707,0.9728,1_Critico,3,49,98,189.9,1,0,1,0,1,0.1826,1_Llamada gerencial + oferta premium
6613,0.9728,1_Critico,0,80,2,1932.78,1,0,0,0,0,0.0828,1_Llamada gerencial + oferta premium
21187,0.9728,1_Critico,2,85,43,751.34,1,0,1,0,0,0.1373,1_Llamada gerencial + oferta premium
3949,0.9727,1_Critico,3,83,4,1633.02,2,0,0,1,1,0.2374,1_Llamada gerencial + oferta premium
45809,0.9727,1_Critico,0,25,8,2410.81,1,0,0,0,0,0.0896,1_Llamada gerencial + oferta premium
27039,0.9727,1_Critico,2,83,1,892.8,1,0,0,0,1,0.1631,1_Llamada gerencial + oferta premium
39072,0.9727,1_Critico,2,76,14,1129.66,1,0,1,0,0,0.1162,1_Llamada gerencial + oferta premium
47718,0.9726,1_Critico,3,66,2,1034.14,3,0,1,0,1,0.0972,1_Llamada gerencial + oferta premium
29369,0.9726,1_Critico,3,51,164,1917.93,1,0,1,0,1,0.1345,1_Llamada gerencial + oferta premium
28676,0.9725,1_Critico,3,74,34,1156.07,4,0,1,0,0,0.1085,1_Llamada gerencial + oferta premium
49092,0.9725,1_Critico,3,64,107,1441.5,4,0,1,0,1,0.1289,1_Llamada gerencial + oferta premium
36232,0.9724,1_Critico,1,21,3,368.75,1,0,0,0,0,0.1478,1_Llamada gerencial + oferta premium
24104,0.9724,1_Critico,2,27,2,1522.22,1,0,0,0,0,0.157,1_Llamada gerencial + oferta premium
38788,0.9724,1_Critico,2,48,53,741.86,1,0,1,0,0,0.1902,1_Llamada gerencial + oferta premium
23465,0.9724,1_Critico,2,37,10,675.69,1,1,0,0,0,0.0209,1_Llamada gerencial + oferta premium
32824,0.9723,1_Critico,3,69,6,472.68,4,0,1,0,0,0.1156,1_Llamada gerencial + oferta premium
30570,0.9723,1_Critico,5,32,53,828.65,1,1,0,1,1,0.1405,1_Llamada gerencial + oferta premium
18533,0.9723,1_Critico,2,32,74,1715.62,1,0,1,0,0,0.1549,1_Llamada gerencial + oferta premium
4641,0.9723,1_Critico,3,75,10,1068.65,1,0,0,0,1,0.1244,1_Llamada gerencial + oferta premium
17907,0.9723,1_Critico,2,29,5,1292.92,1,0,0,1,0,0.2159,1_Llamada gerencial + oferta premium
27150,0.9723,1_Critico,2,54,123,1261.14,2,0,1,0,0,0.1101,1_Llamada gerencial + oferta premium
49547,0.9722,1_Critico,1,78,6,1906.64,1,0,0,0,0,0.2093,1_Llamada gerencial + oferta premium
9653,0.9722,1_Critico,2,75,95,1291.19,1,0,1,0,0,0.1237,1_Llamada gerencial + oferta premium
45986,0.9722,1_Critico,2,72,177,2112.24,1,0,1,0,0,0.1308,1_Llamada gerencial + oferta premium
19202,0.9722,1_Critico,3,53,1,601.85,1,0,0,0,1,0.1843,1_Llamada gerencial + oferta premium
49499,0.9722,1_Critico,2,85,84,1249.71,1,0,1,0,0,0.1241,1_Llamada gerencial + oferta premium
29867,0.9721,1_Critico,2,46,140,1363.76,1,0,1,0,0,0.1562,1_Llamada gerencial + oferta premium
1341,0.9721,1_Critico,3,54,5,649.56,1,0,0,0,1,0.1637,1_Llamada gerencial + oferta premium
27431,0.9721,1_Critico,2,36,149,1785.83,1,0,1,0,0,0.1507,1_Llamada gerencial + oferta premium
5303,0.9721,1_Critico,3,30,126,1558.14,2,0,1,0,1,0.1204,1_Llamada gerencial + oferta premium
11022,0.972,1_Critico,2,24,58,1182.39,1,0,1,0,0,0.1267,1_Llamada gerencial + oferta premium
11368,0.972,1_Critico,2,57,162,1522.59,1,0,1,0,0,0.1328,1_Llamada gerencial + oferta premium
2779,0.972,1_Critico,2,44,132,1329.91,1,0,1,0,0,0.1522,1_Llamada gerencial + oferta premium
15342,0.972,1_Critico,4,85,23,223.01,1,1,0,0,1,0.2165,1_Llamada gerencial + oferta premium
6180,0.972,1_Critico,2,80,130,1217.21,1,0,1,0,0,0.1303,1_Llamada gerencial + oferta premium
48339,0.972,1_Critico,0,80,5,2476.13,1,0,0,0,0,0.0799,1_Llamada gerencial + oferta premium
3879,0.972,1_Critico,3,30,2,1067.12,3,0,0,1,1,0.1817,1_Llamada gerencial + oferta premium
5487,0.9719,1_Critico,3,32,34,1742.22,2,0,1,0,1,0.1277,1_Llamada gerencial + oferta premium
35877,0.9719,1_Critico,2,60,116,998.9,2,0,1,0,0,0.2232,1_Llamada gerencial + oferta premium
16012,0.9719,1_Critico,4,65,115,1434.3,1,0,1,1,1,0.1268,1_Llamada gerencial + oferta premium
13144,0.9719,1_Critico,2,54,158,650.53,1,0,1,0,0,0.2354,1_Llamada gerencial + oferta premium
36035,0.9718,1_Critico,3,44,53,719.0,3,0,1,1,0,0.1354,1_Llamada gerencial + oferta premium
